demand_node_index,truck_node_index,distance,scaled_demand
demand17,truck29,357.0710837879117,0
demand17,truck30,364.59407551971526,0
demand17,truck33,472.1361929126747,0
demand17,truck35,399.17361726151603,0
demand17,truck36,421.9237537234849,0
demand17,truck40,330.1139231477426,0
demand17,truck42,506.7888777603358,0
demand17,truck45,521.6434464356373,0
demand17,truck46,551.8334326867487,0
demand17,truck48,646.3520995463836,0
demand17,truck49,619.345314476883,0
demand17,truck53,182.601082006542,27
demand17,truck44,317.7327673716823,0
demand17,truck47,331.6935411612647,0
demand17,truck55,521.1157771243335,0
demand18,truck1,359.9127789796293,0
demand18,truck7,290.63612910600307,1
demand18,truck8,244.5334408403735,4
demand18,truck9,168.0448948286604,11
demand18,truck10,268.8473534637499,2
demand18,truck11,306.43402386681294,0
demand18,truck12,204.68729227765607,8
demand18,truck14,163.50371552977603,11
demand18,truck22,276.6636888579773,2
demand18,truck23,155.24739378315743,12
demand18,truck27,221.41502848487693,6
demand18,truck29,250.45101477046936,4
demand18,truck30,257.9740065022729,3
demand18,truck33,365.51612389523234,0
demand18,truck35,292.5535482440737,1
demand18,truck36,315.63761574636817,0
demand18,truck40,372.59670490074194,0
demand18,truck42,400.5027397832191,0
demand18,truck45,415.02337741819497,0
demand18,truck46,445.21336366930626,0
demand18,truck48,539.7320305289412,0
demand18,truck49,512.7252454594407,0
demand18,truck53,75.9810129890997,16
demand18,truck44,211.11269835424002,7
demand18,truck47,225.07347214382239,6
demand18,truck55,414.4957081068912,0
demand19,truck1,334.92981757770536,0
demand19,truck7,265.6531677040791,6
demand19,truck8,219.55047943844954,14
demand19,truck9,226.04719098476488,13
demand19,truck10,326.8496496198544,0
demand19,truck11,364.4363200229174,0
demand19,truck12,262.68958843376055,7
demand19,truck14,138.52075412785206,29
demand19,truck22,308.1520078620546,0
demand19,truck23,82.4725346209999,36
demand19,truck27,191.1897009976063,20
demand19,truck29,260.9246353968907,7
demand19,truck30,268.4476271286943,6
demand19,truck33,375.98974452165373,0
demand19,truck35,303.0271688704951,0
demand19,truck36,326.11123637278956,0
demand19,truck40,299.8218457385844,0
demand19,truck42,410.9763604096405,0
demand19,truck45,425.49699804461636,0
demand19,truck46,455.68698429572765,0
demand19,truck48,550.2056511553626,0
demand19,truck49,523.198866085862,0
demand19,truck53,86.45463361552113,36
demand19,truck44,221.58631898066142,14
demand19,truck47,235.54709277024378,12
demand19,truck55,424.9693287333126,0
demand20,truck1,391.1787008712868,0
demand20,truck7,321.9020509976606,0
demand20,truck8,275.799362732031,4
demand20,truck9,199.31081672031792,18
demand20,truck10,291.87857175538977,1
demand20,truck11,329.7874068441704,0
demand20,truck12,235.95321416931358,12
demand20,truck14,194.76963742143354,19
demand20,truck22,254.70231254174521,8
demand20,truck23,138.98464014513195,29
demand20,truck27,178.43895379098896,22
demand20,truck29,207.47494007658136,17
demand20,truck30,214.99793180838495,15
demand20,truck33,322.54004920134435,0
demand20,truck35,249.57747355018574,9
demand20,truck36,272.6615410524802,5
demand20,truck40,348.6020740445554,0
demand20,truck42,357.5266650893311,0
demand20,truck45,372.047302724307,0
demand20,truck46,402.23728897541827,0
demand20,truck48,496.75595583505327,0
demand20,truck49,469.7491707655527,0
demand20,truck53,59.7182593510742,36
demand20,truck44,168.13662366035203,24
demand20,truck47,182.0973974499344,21
demand20,truck55,371.5196334130032,0
demand34,truck1,621.3908166893444,0
demand34,truck7,552.1141668157181,0
demand34,truck8,506.0114785500885,0
demand34,truck9,429.5229325383754,0
demand34,truck10,404.77162861679506,0
demand34,truck11,442.6804637055757,0
demand34,truck12,466.1653299873711,0
demand34,truck14,424.98175323949107,0
demand34,truck22,367.59536940315047,0
demand34,truck23,369.19675596318945,0
demand34,truck27,306.2301258202879,0
demand34,truck29,154.17069614383712,20
demand34,truck30,117.67869521547604,25
demand34,truck33,73.76273903915067,27
demand34,truck35,113.07963417695751,25
demand34,truck36,136.16370167925194,22
demand34,truck40,393.7383214819618,0
demand34,truck42,221.02882571610292,11
demand34,truck45,171.41394618195372,17
demand34,truck46,201.60393243306498,13
demand34,truck48,296.11375199037053,1
demand34,truck49,269.10696692087,4
demand34,truck53,289.9303751691317,1
demand34,truck44,162.44044442975482,19
demand34,truck47,149.516665020725,20
demand34,truck55,170.8862768706499,17
demand35,truck1,673.419701934963,0
demand35,truck7,604.1430520613367,0
demand35,truck8,558.040363795707,0
demand35,truck9,481.5518177839939,0
demand35,truck10,395.04492329734563,0
demand35,truck11,432.95375838612625,0
demand35,truck12,518.1942152329896,0
demand35,truck14,477.01063848510955,0
demand35,truck22,357.86866408370105,0
demand35,truck23,421.22564120880793,0
demand35,truck27,363.87038910940424,0
demand35,truck29,211.81095943295347,2
demand35,truck30,169.70758046109455,3
demand35,truck33,70.51831250346069,5
demand35,truck35,170.71989746607386,3
demand35,truck36,193.8039649683683,3
demand35,truck40,449.9541887166161,0
demand35,truck42,277.2446929507572,1
demand35,truck45,168.16951964626375,3
demand35,truck46,198.35950589737502,3
demand35,truck48,292.8693254546805,0
demand35,truck49,265.86254038517995,1
demand35,truck53,341.9592604147502,0
demand35,truck44,214.4693296753733,2
demand35,truck47,201.54555026634347,2
demand35,truck55,167.64185033495994,3
demand37,truck1,736.5497212395784,0
demand37,truck7,667.2730713659521,0
demand37,truck8,621.1703831003224,0
demand37,truck9,544.7525458983844,0
demand37,truck10,520.0012419768041,0
demand37,truck11,557.9100770655846,0
demand37,truck12,581.39494334738,0
demand37,truck14,540.140657789725,0
demand37,truck22,482.8249827631595,0
demand37,truck23,484.09243828287276,0
demand37,truck27,384.3000819862123,0
demand37,truck29,233.19797146124452,8
demand37,truck30,283.1977966174711,2
demand37,truck33,226.54110423617988,8
demand37,truck35,192.1069094943649,12
demand37,truck36,170.74441517335453,15
demand37,truck40,268.17188253076927,4
demand37,truck42,95.4623867649104,23
demand37,truck45,120.57649586344071,21
demand37,truck46,150.766482114552,17
demand37,truck48,245.285148974187,6
demand37,truck49,218.27836390468644,9
demand37,truck53,405.1599885291407,0
demand37,truck44,277.6700577897638,3
demand37,truck47,264.74627838073394,4
demand37,truck55,145.1683225688168,18
demand38,truck1,712.0716638440474,0
demand38,truck7,642.7950139704211,0
demand38,truck8,596.6923257047914,0
demand38,truck9,520.2037796930783,0
demand38,truck10,485.4713062604064,0
demand38,truck11,523.3801413491869,0
demand38,truck12,556.8461771420741,0
demand38,truck14,515.662600394194,0
demand38,truck22,448.2950470467618,0
demand38,truck23,459.8776031178924,0
demand38,truck27,396.91097297499084,0
demand38,truck29,244.8515432985401,14
demand38,truck30,208.359542370179,22
demand38,truck33,134.83164715852578,40
demand38,truck35,203.7604813316605,24
demand38,truck36,226.84454883395492,18
demand38,truck40,352.6424067031807,0
demand38,truck42,179.9329109373219,29
demand38,truck45,70.85773763282845,49
demand38,truck46,101.04772388393971,49
demand38,truck48,195.56639074357474,26
demand38,truck49,168.5596056740742,32
demand38,truck53,380.6112223238347,0
demand38,truck44,253.1212915844578,11
demand38,truck47,240.19751217542796,15
demand38,truck55,70.33006832152464,49
demand40,truck1,753.1604705946555,0
demand40,truck7,683.8838207210292,0
demand40,truck8,637.7811324553995,0
demand40,truck9,561.2925864436863,0
demand40,truck10,536.5412825221059,0
demand40,truck11,574.4501176108865,0
demand40,truck12,597.934983892682,0
demand40,truck14,556.7514071448021,0
demand40,truck22,499.36502330846145,0
demand40,truck23,500.9664098685004,0
demand40,truck27,437.9997797255988,0
demand40,truck29,285.940350049148,2
demand40,truck30,249.44834912078696,7
demand40,truck33,192.7916567394957,14
demand40,truck35,244.84928808226843,7
demand40,truck36,228.41182832902152,10
demand40,truck40,325.8392956864363,0
demand40,truck42,153.1297999205774,20
demand40,truck45,86.82704836675653,27
demand40,truck46,59.6660617797149,27
demand40,truck48,155.422464772129,20
demand40,truck49,183.2922795785912,16
demand40,truck53,421.7000290744427,0
demand40,truck44,294.21009833506577,1
demand40,truck47,281.2863189260359,3
demand40,truck55,111.41887507213262,25
demand41,truck1,618.4950880542724,0
demand41,truck7,549.2184381806461,0
demand41,truck8,503.1157499150164,0
demand41,truck9,552.4531315978196,0
demand41,truck10,578.3235356565509,0
demand41,truck11,616.2323707453315,0
demand41,truck12,589.0955290468153,0
demand41,truck14,422.086024604419,0
demand41,truck22,541.1472764429064,0
demand41,truck23,366.0378050975668,0
demand41,truck27,285.78127963041845,2
demand41,truck29,291.52026514099134,1
demand41,truck30,345.40799885896166,0
demand41,truck33,358.4675111310576,0
demand41,truck35,250.72699349175952,7
demand41,truck36,229.36449917074913,10
demand41,truck40,149.10762139976416,21
demand41,truck42,154.082470762305,20
demand41,truck45,252.50290275831844,7
demand41,truck46,282.69288900942973,2
demand41,truck48,377.21155586906474,0
demand41,truck49,350.2047707995642,0
demand41,truck53,412.86057422857596,0
demand41,truck44,335.99235146951065,0
demand41,truck47,323.0685720604808,0
demand41,truck55,277.09472946369453,3
demand44,truck1,594.8671962558456,0
demand44,truck7,525.5905463822193,0
demand44,truck8,479.48785811658956,0
demand44,truck9,551.2627693296923,0
demand44,truck10,593.2175317500082,0
demand44,truck11,631.1263668387888,0
demand44,truck12,575.1575608814345,0
demand44,truck14,398.45813280599214,0
demand44,truck22,556.0412725363637,0
demand44,truck23,342.4099132991399,0
demand44,truck27,300.67527572387576,0
demand44,truck29,306.41426123444865,0
demand44,truck30,360.301994952419,0
demand44,truck33,373.361507224515,0
demand44,truck35,265.6209895852168,8
demand44,truck36,244.25849526420646,13
demand44,truck40,125.47972960133725,40
demand44,truck42,168.97646685576234,30
demand44,truck45,267.39689885177575,7
demand44,truck46,297.58688510288704,1
demand44,truck48,392.10555196252204,0
demand44,truck49,365.0987668930215,0
demand44,truck53,412.24638327552384,0
demand44,truck44,350.88634756296796,0
demand44,truck47,337.9625681539381,0
demand44,truck55,291.9887255571519,2
demand49,truck1,696.8589105285545,0
demand49,truck7,627.5822606549282,0
demand49,truck8,581.4795723892985,0
demand49,truck9,505.06173518736034,0
demand49,truck10,480.31043126578,0
demand49,truck11,518.2192663545605,0
demand49,truck12,541.704132636356,0
demand49,truck14,500.44984707870105,0
demand49,truck22,443.1341720521354,0
demand49,truck23,444.4016275718488,0
demand49,truck27,344.60927127518835,0
demand49,truck29,193.5071607502205,13
demand49,truck30,247.09710415054306,6
demand49,truck33,261.581012477101,5
demand49,truck35,152.41609878334089,18
demand49,truck36,131.0536044623305,20
demand49,truck40,285.4069213658817,2
demand49,truck42,112.69742560002288,22
demand49,truck45,211.11785759603632,11
demand49,truck46,241.30784384714758,7
demand49,truck48,335.8265107067826,0
demand49,truck49,308.81972563728203,0
demand49,truck53,365.46917781811663,0
demand49,truck44,237.97924707873975,7
demand49,truck47,225.0554676697099,9
demand49,truck55,235.70968430141238,8
demand53,truck1,276.08529454005463,5
demand53,truck7,206.8086446664283,21
demand53,truck8,158.75519570938536,31
demand53,truck9,82.01914890817794,44
demand53,truck10,116.94381421526356,40
demand53,truck11,154.85264930404415,32
demand53,truck12,118.66154635717362,40
demand53,truck14,231.64035435218554,15
demand53,truck22,154.31894469566666,32
demand53,truck23,292.0727156355294,2
demand53,truck27,358.8165216523241,0
demand53,truck29,387.85250793791664,0
demand53,truck30,395.3754996697202,0
demand53,truck33,471.545955128193,0
demand53,truck35,429.955041411521,0
demand53,truck36,453.0391089138155,0
demand53,truck40,509.4220267531138,0
demand53,truck42,537.9042329506664,0
demand53,truck45,552.4248705856422,0
demand53,truck46,582.6148568367536,0
demand53,truck48,674.1567125231329,0
demand53,truck49,647.1499274536324,0
demand53,truck53,213.38250615654695,19
demand53,truck44,348.5141915216873,0
demand53,truck47,362.47496531126967,0
demand53,truck55,551.8972012743384,0
