demand_node_index,truck_node_index,distance,scaled_demand
demand31,truck26,107.83163710063205,26
demand31,truck27,144.0969499973626,21
demand31,truck29,280.3096434896671,3
demand31,truck30,344.7584847676071,0
demand31,truck33,397.2576714425763,0
demand31,truck34,333.47347738113666,0
demand31,truck35,288.0927577488161,2
demand31,truck38,94.44940976787078,27
demand31,truck43,377.183342345174,0
demand31,truck53,252.19480075781868,6
demand31,truck54,317.8355778165087,0
demand31,truck47,311.85795040915656,0
demand32,truck5,595.6784288460409,0
demand32,truck10,529.6315804016452,0
demand32,truck16,392.83938409987024,0
demand32,truck18,414.7921139675438,0
demand32,truck21,557.504833909846,0
demand32,truck22,492.45532118800077,0
demand32,truck23,245.91841458042845,14
demand32,truck25,288.98051313404284,3
demand32,truck26,171.3917208996258,33
demand32,truck27,207.6570337963564,24
demand32,truck29,242.82830988608583,15
demand32,truck30,296.752110395554,1
demand32,truck33,311.23601872211196,0
demand32,truck34,247.45182466067232,13
demand32,truck35,202.07110502835184,25
demand32,truck38,110.31869189263952,48
demand32,truck43,291.16168962470977,2
demand32,truck53,315.7548845568124,0
demand32,truck54,316.07816787499604,0
demand32,truck47,274.3766168055752,7
demand33,truck5,533.7464189900841,0
demand33,truck10,467.69957054568846,0
demand33,truck16,330.90737424391335,0
demand33,truck18,352.8601041115869,0
demand33,truck21,495.57282405388906,0
demand33,truck22,430.5233113320439,0
demand33,truck23,274.9496708162165,1
demand33,truck25,318.0117693698309,0
demand33,truck26,200.42297713541387,5
demand33,truck27,175.15731451955608,7
demand33,truck29,180.89630003012897,7
demand33,truck30,245.34514130806897,3
demand33,truck33,303.84593358677927,0
demand33,truck34,240.06173952533962,3
demand33,truck35,194.6810198930191,6
demand33,truck38,194.26989339463262,6
demand33,truck43,283.771604489377,1
demand33,truck53,302.23660911771356,0
demand33,truck54,254.14615801903918,3
demand33,truck47,212.4446069496184,5
demand34,truck5,359.3617168903522,0
demand34,truck10,404.77162861679506,0
demand34,truck16,267.97943231501995,6
demand34,truck18,289.9321621826935,2
demand34,truck21,321.1881219541572,0
demand34,truck22,367.59536940315047,0
demand34,truck23,369.19675596318945,0
demand34,truck25,449.08458067056273,0
demand34,truck26,331.49578843614574,0
demand34,truck27,306.2301258202879,0
demand34,truck29,154.17069614383712,26
demand34,truck30,117.67869521547604,33
demand34,truck33,73.76273903915067,36
demand34,truck34,68.37840948059437,36
demand34,truck35,113.07963417695751,34
demand34,truck38,314.2900226465622,0
demand34,truck43,246.61678059662023,10
demand34,truck53,289.9303751691317,2
demand34,truck54,191.21821609014577,20
demand34,truck47,149.516665020725,27
demand35,truck5,330.0042420466666,0
demand35,truck10,395.04492329734563,0
demand35,truck16,320.00831756063843,0
demand35,truck18,280.2054568632441,2
demand35,truck21,291.8306471104716,1
demand35,truck22,357.86866408370105,0
demand35,truck23,421.22564120880793,0
demand35,truck25,506.72484395967905,0
demand35,truck26,389.13605172526206,0
demand35,truck27,363.87038910940424,0
demand35,truck29,211.81095943295347,9
demand35,truck30,169.70758046109455,14
demand35,truck33,70.51831250346069,21
demand35,truck34,126.0186727697107,18
demand35,truck35,170.71989746607386,14
demand35,truck38,371.9302859356785,0
demand35,truck43,302.8326478312745,0
demand35,truck53,341.9592604147502,0
demand35,truck54,243.24710133576426,6
demand35,truck47,201.54555026634347,10
demand41,truck5,644.0664889822592,0
demand41,truck10,578.3235356565509,0
demand41,truck16,441.5313393547758,0
demand41,truck18,463.48406922244936,0
demand41,truck21,605.8928940460643,0
demand41,truck22,541.1472764429064,0
demand41,truck23,366.0378050975668,0
demand41,truck25,409.09990365118114,0
demand41,truck26,291.51111141676415,1
demand41,truck27,285.78127963041845,1
demand41,truck29,291.52026514099134,1
demand41,truck30,345.40799885896166,0
demand41,truck33,358.4675111310576,0
demand41,truck34,296.10771312408,0
demand41,truck35,250.72699349175952,3
demand41,truck38,230.4380824097779,5
demand41,truck43,179.67042564282232,8
demand41,truck53,412.86057422857596,0
demand41,truck54,364.7701231299016,0
demand41,truck47,323.0685720604808,0
demand43,truck5,678.9086220244063,0
demand43,truck10,611.7906348416477,0
demand43,truck16,468.8485755852397,0
demand43,truck18,525.5962895128852,0
demand43,truck21,640.7350270882114,0
demand43,truck22,574.6143756280032,0
demand43,truck23,319.4164296324318,0
demand43,truck25,362.47852818604616,0
demand43,truck26,244.88973595162918,2
demand43,truck27,281.15504884835974,1
demand43,truck29,417.3677423406643,0
demand43,truck30,471.4963565895783,0
demand43,truck33,484.55586886167424,0
demand43,truck34,422.19607085469664,0
demand43,truck35,376.8153512223761,0
demand43,truck38,183.8167069446429,5
demand43,truck43,289.54307653977867,0
demand43,truck53,389.25289960881577,0
demand43,truck54,454.89367666750576,0
demand43,truck47,448.9160492601537,0
demand44,truck5,658.9604850757165,0
demand44,truck10,593.2175317500082,0
demand44,truck16,456.4253354482331,0
demand44,truck18,478.37806531590667,0
demand44,truck21,620.7868901395216,0
demand44,truck22,556.0412725363637,0
demand44,truck23,342.4099132991399,0
demand44,truck25,385.4720118527543,0
demand44,truck26,267.88321961833725,4
demand44,truck27,300.67527572387576,0
demand44,truck29,306.41426123444865,0
demand44,truck30,360.301994952419,0
demand44,truck33,373.361507224515,0
demand44,truck34,311.0017092175374,0
demand44,truck35,265.6209895852168,4
demand44,truck38,206.810190611351,12
demand44,truck43,194.56442173627966,14
demand44,truck53,412.24638327552384,0
demand44,truck54,379.6641192233589,0
demand44,truck47,337.9625681539381,0
demand46,truck5,590.4913594538947,0
demand46,truck10,523.3733722711361,0
demand46,truck16,380.43131301472806,0
demand46,truck18,437.1790269423736,0
demand46,truck21,552.3177645176997,0
demand46,truck22,486.1971130574915,0
demand46,truck23,230.9991670619202,11
demand46,truck25,274.0612656155345,4
demand46,truck26,156.47247338111754,22
demand46,truck27,192.7377862778481,17
demand46,truck29,328.95047977015264,0
demand46,truck30,383.7237977222788,0
demand46,truck33,398.20770604883677,0
demand46,truck34,334.42351198739715,0
demand46,truck35,289.0427923550766,2
demand46,truck38,95.39944437413124,31
demand46,truck43,306.9579280690167,0
demand46,truck53,300.8356370383041,0
demand46,truck54,366.4764140969941,0
demand46,truck47,360.4987866896421,0
demand48,truck5,313.87901391967154,0
demand48,truck10,247.832165475276,6
demand48,truck16,186.8312521692037,12
demand48,truck18,132.9926990411744,18
demand48,truck21,275.70541898347653,3
demand48,truck22,210.65590626163146,10
demand48,truck23,331.96204079947717,0
demand48,truck25,459.4579302089974,0
demand48,truck26,341.86913797458044,0
demand48,truck27,316.6034753587226,0
demand48,truck29,164.54404568227184,15
demand48,truck30,172.06703741407543,14
demand48,truck33,239.35233918780673,7
demand48,truck34,215.82496074559518,9
demand48,truck35,206.64657915587622,10
demand48,truck38,406.6735930736773,0
demand48,truck43,340.183725575539,0
demand48,truck53,252.69566000541943,5
demand48,truck54,153.98350092643344,16
demand48,truck47,139.16650305562484,18
demand51,truck5,221.4098067953627,14
demand51,truck10,154.29181961260412,25
demand51,truck16,119.73440370193367,32
demand51,truck18,65.89585057390434,35
demand51,truck21,183.23621185916772,20
demand51,truck22,117.11556039895956,32
demand51,truck23,310.64313611389906,0
demand51,truck25,464.34788360084593,0
demand51,truck26,346.7590913664289,0
demand51,truck27,321.49342875057107,0
demand51,truck29,233.1692559833572,12
demand51,truck30,240.6922477151608,10
demand51,truck33,306.98044480755004,0
demand51,truck34,284.45017104668057,3
demand51,truck35,275.2717894569615,4
demand51,truck38,411.56354646552575,0
demand51,truck43,408.8089358766243,0
demand51,truck53,231.37675531984135,12
demand51,truck54,160.67592948802363,24
demand51,truck47,207.79171335671023,16
