demand_node_index,truck_node_index,distance,scaled_demand
demand12,truck41,501.3180080342053,0
demand12,truck42,472.9787298687376,0
demand12,truck43,498.56668474925493,0
demand12,truck50,540.5572708805422,0
demand12,truck52,177.67548996732467,24
demand12,truck53,148.45700307461814,30
demand12,truck44,283.58868843975847,3
demand12,truck47,297.54946222934086,0
demand12,truck56,388.9264112796008,0
demand15,truck3,315.91701296649063,0
demand15,truck7,128.84519816661552,64
demand15,truck12,176.46145197441737,46
demand15,truck13,155.1835606499316,54
demand15,truck14,106.83487901464807,72
demand15,truck16,263.9530502466925,14
demand15,truck17,282.840492421544,6
demand15,truck19,387.3446241569265,0
demand15,truck20,426.07582929417146,0
demand15,truck21,356.86490099837613,0
demand15,truck27,275.98440667459823,9
demand15,truck28,334.64298820599686,0
demand15,truck30,418.83348155699855,0
demand15,truck31,503.30959667195833,0
demand15,truck34,462.59140488851835,0
demand15,truck35,453.4130232987993,0
demand15,truck36,476.4263819913187,0
demand15,truck37,400.3290382095756,0
demand15,truck41,483.4113961384083,0
demand15,truck42,561.2915060281696,0
demand15,truck43,586.879460908687,0
demand15,truck50,480.10112730985827,0
demand15,truck52,266.05897493653185,13
demand15,truck53,236.8404880438253,24
demand15,truck44,371.9721734089656,0
demand15,truck47,385.932947198548,0
demand15,truck56,477.3098962488079,0
demand16,truck3,398.53922671669034,0
demand16,truck7,158.5409106495232,28
demand16,truck12,259.0836657246171,8
demand16,truck13,79.75717870857969,40
demand16,truck14,82.38423764917482,40
demand16,truck16,239.50240888121925,12
demand16,truck17,258.38985105607077,8
demand16,truck19,362.89398279145325,0
demand16,truck20,401.6251879286982,0
demand16,truck21,411.3888603841909,0
demand16,truck27,251.53376530912502,10
demand16,truck28,310.1923468405236,0
demand16,truck30,394.3828401915253,0
demand16,truck31,478.8589553064851,0
demand16,truck34,438.1407635230451,0
demand16,truck35,428.96238193332607,0
demand16,truck36,451.97574062584545,0
demand16,truck37,375.8783968441023,0
demand16,truck41,458.960754772935,0
demand16,truck42,536.8408646626963,0
demand16,truck43,562.4288195432136,0
demand16,truck50,455.6504859443851,0
demand16,truck52,241.60833357105858,12
demand16,truck53,212.38984667835206,18
demand16,truck44,347.52153204349236,0
demand16,truck47,361.48230583307475,0
demand16,truck56,452.8592548833347,0
demand17,truck3,455.61436022151423,0
demand17,truck7,266.5917847302257,13
demand17,truck12,316.15879922944094,0
demand17,truck13,187.8080527892822,42
demand17,truck14,139.45937115399866,60
demand17,truck16,296.5775423860431,1
demand17,truck17,315.4649845608946,0
demand17,truck19,419.9691162962771,0
demand17,truck20,458.70032143352205,0
demand17,truck21,468.4639938890147,0
demand17,truck27,221.48177840676445,29
demand17,truck28,280.14035993816304,7
demand17,truck30,364.59407551971526,0
demand17,truck31,449.07019063467504,0
demand17,truck34,408.35199885123507,0
demand17,truck35,399.17361726151603,0
demand17,truck36,421.9237537234849,0
demand17,truck37,345.82640994174176,0
demand17,truck41,428.9087678705744,0
demand17,truck42,506.7888777603358,0
demand17,truck43,532.3768326408532,0
demand17,truck50,425.5984990420245,0
demand17,truck52,211.8195688992485,33
demand17,truck53,182.601082006542,44
demand17,truck44,317.7327673716823,0
demand17,truck47,331.6935411612647,0
demand17,truck56,423.20537499033105,0
demand18,truck3,344.14285326972936,0
demand18,truck7,290.63612910600307,2
demand18,truck12,204.68729227765607,19
demand18,truck13,211.85239716505956,18
demand18,truck14,163.50371552977603,27
demand18,truck16,170.8978888152139,26
demand18,truck17,189.7853309900654,22
demand18,truck19,294.2894627254479,1
demand18,truck20,333.02066786269285,0
demand18,truck21,342.7843403181855,0
demand18,truck27,221.41502848487693,16
demand18,truck28,280.07361001627555,4
demand18,truck30,257.9740065022729,8
demand18,truck31,342.4501216172327,0
demand18,truck34,301.7319298337927,0
demand18,truck35,292.5535482440737,1
demand18,truck36,315.63761574636817,0
demand18,truck37,345.75966001985427,0
demand18,truck41,428.842017948687,0
demand18,truck42,400.5027397832191,0
demand18,truck43,426.09069466373643,0
demand18,truck50,468.0812807950239,0
demand18,truck52,105.19949988180623,39
demand18,truck53,75.9810129890997,40
demand18,truck44,211.11269835424002,18
demand18,truck47,225.07347214382239,15
demand18,truck56,316.58530597288876,0
demand19,truck3,402.14514942583384,0
demand19,truck7,265.6531677040791,5
demand19,truck12,262.68958843376055,6
demand19,truck13,186.86943576313558,17
demand19,truck14,138.52075412785206,24
demand19,truck16,202.38620781929112,15
demand19,truck17,221.27364999414263,12
demand19,truck19,325.7777817295251,0
demand19,truck20,364.50898686677004,0
demand19,truck21,374.27265932226277,0
demand19,truck27,191.1897009976063,16
demand19,truck28,249.8482825290049,8
demand19,truck30,268.4476271286943,5
demand19,truck31,352.9237422436541,0
demand19,truck34,312.2055504602141,0
demand19,truck35,303.0271688704951,0
demand19,truck36,326.11123637278956,0
demand19,truck37,315.5343325325836,0
demand19,truck41,398.61669046141634,0
demand19,truck42,410.9763604096405,0
demand19,truck43,436.5643152901578,0
demand19,truck50,395.3064216328663,0
demand19,truck52,115.67312050822767,28
demand19,truck53,86.45463361552113,30
demand19,truck44,221.58631898066142,12
demand19,truck47,235.54709277024378,10
demand19,truck56,327.05892659931015,0
demand20,truck3,375.40877516138687,0
demand20,truck7,321.9020509976606,0
demand20,truck12,235.95321416931358,5
demand20,truck13,243.11831905671707,4
demand20,truck14,194.76963742143354,8
demand20,truck16,148.93651249898173,11
demand20,truck17,167.82395467383324,10
demand20,truck19,272.3280864092157,2
demand20,truck20,311.05929154646066,0
demand20,truck21,320.8229640019534,0
demand20,truck27,178.43895379098896,9
demand20,truck28,237.09753532238756,5
demand20,truck30,214.99793180838495,6
demand20,truck31,299.4740469233447,0
demand20,truck34,258.7558551399047,3
demand20,truck35,249.57747355018574,4
demand20,truck36,272.6615410524802,2
demand20,truck37,302.78358532596627,0
demand20,truck41,385.865943254799,0
demand20,truck42,357.5266650893311,0
demand20,truck43,383.11461996984843,0
demand20,truck50,444.08664993883735,0
demand20,truck52,62.22342518791825,15
demand20,truck53,59.7182593510742,15
demand20,truck44,168.13662366035203,10
demand20,truck47,182.0973974499344,9
demand20,truck56,273.60923127900077,2
demand21,truck3,314.2106664181395,0
demand21,truck7,371.29133699327366,0
demand21,truck12,285.3425001649266,2
demand21,truck13,292.5076050523301,1
demand21,truck14,244.15892341704657,7
demand21,truck16,86.28420572968233,25
demand21,truck17,105.17164790453386,24
demand21,truck19,209.67577963991633,11
demand21,truck20,248.40698477716137,6
demand21,truck21,258.170657232654,5
demand21,truck27,205.8523162103568,12
demand21,truck28,264.5108977417554,4
demand21,truck30,242.03703380288144,7
demand21,truck31,326.5131489178412,0
demand21,truck34,285.7949571344012,2
demand21,truck35,276.6165755446822,3
demand21,truck36,299.70064304697667,0
demand21,truck37,330.1969477453341,0
demand21,truck41,413.2793056741668,0
demand21,truck42,384.5657670838276,0
demand21,truck43,410.1537219643449,0
demand21,truck50,471.5000123582052,0
demand21,truck52,89.63678760728611,25
demand21,truck53,115.73564277962706,23
demand21,truck44,195.17572565484852,13
demand21,truck47,209.13649944443088,11
demand21,truck56,299.64105173179775,0
demand22,truck3,318.07072254400026,0
demand22,truck7,457.0925390694701,0
demand22,truck12,370.24007417661454,0
demand22,truck13,378.30880712852655,0
demand22,truck14,329.960125493243,0
demand22,truck16,172.0854078058788,13
demand22,truck17,156.17786592075834,14
demand22,truck19,184.89071466043794,12
demand22,truck20,223.62191979768298,8
demand22,truck21,260.9595746201516,4
demand22,truck27,330.59361843073077,0
demand22,truck28,258.77849198039775,4
demand22,truck30,186.05718048608358,11
demand22,truck31,209.77480971731742,9
demand22,truck34,229.81510381760333,7
demand22,truck35,220.63672222788438,8
demand22,truck36,243.7207897301788,6
demand22,truck37,324.46454198397646,0
demand22,truck41,407.5468999128091,0
demand22,truck42,328.5859137670298,0
demand22,truck43,354.1738686475471,0
demand22,truck50,596.2413145785791,0
demand22,truck52,240.58694790508665,6
demand22,truck53,266.68580307742764,3
demand22,truck44,139.19587233805066,16
demand22,truck47,153.15664612763302,15
demand22,truck56,168.8670201006391,13
demand23,truck3,344.10481273281954,0
demand23,truck7,483.1266292582894,0
demand23,truck12,396.2741643654338,0
demand23,truck13,404.3428973173459,0
demand23,truck14,355.99421568206236,0
demand23,truck16,198.11949799469812,20
demand23,truck17,182.21195610957767,24
demand23,truck19,79.83727515418263,40
demand23,truck20,118.56848029142766,36
demand23,truck21,155.90613511389634,29
demand23,truck27,399.87852304333546,0
demand23,truck28,331.95596002962174,0
demand23,truck30,236.99551598174736,13
demand23,truck31,150.62669519657078,30
demand23,truck34,249.6947280053183,10
demand23,truck35,293.8141902771083,1
demand23,truck36,316.8982577794028,0
demand23,truck37,397.64201003320045,0
demand23,truck41,480.1795246497919,0
demand23,truck42,400.9207481863648,0
demand23,truck43,426.5087030668821,0
demand23,truck50,665.5262191911838,0
demand23,truck52,283.66299444026487,3
demand23,truck53,309.7618496126058,0
demand23,truck44,212.37334038727465,18
demand23,truck47,226.334114176857,15
demand23,truck56,109.71890557989244,38
demand24,truck3,385.0265105586113,0
demand24,truck7,525.3429605004803,0
demand24,truck12,437.19586219122556,0
demand24,truck13,462.07177958786065,0
demand24,truck14,413.7230979525771,0
demand24,truck16,255.84838026521288,8
demand24,truck17,239.94083838009243,11
demand24,truck19,137.5661574246974,28
demand24,truck20,101.08594268069051,35
demand24,truck21,194.79721897010194,18
demand24,truck27,409.25491166225464,0
demand24,truck28,337.4397852119216,0
demand24,truck30,242.47934116404724,10
demand24,truck31,156.11052037887066,25
demand24,truck34,255.17855318761818,8
demand24,truck35,299.2980154594082,0
demand24,truck36,322.3820829617027,0
demand24,truck37,403.12583521550033,0
demand24,truck41,485.66334983209185,0
demand24,truck42,406.4045733686647,0
demand24,truck43,431.99252824918204,0
demand24,truck50,674.9026078101031,0
demand24,truck52,319.24824113661055,0
demand24,truck53,345.34709630895145,0
demand24,truck44,217.85716556957453,14
demand24,truck47,231.8179393591569,12
demand24,truck56,115.20273076219235,32
demand25,truck3,487.816416650877,0
demand25,truck7,611.9301439828189,0
demand25,truck12,525.9813071544719,0
demand25,truck13,533.1464120418754,0
demand25,truck14,484.7977304065918,0
demand25,truck16,327.7954094821207,0
demand25,truck17,311.88786759700025,0
demand25,truck19,223.54887907224014,25
demand25,truck20,248.6416350799113,17
demand25,truck21,299.6177390319538,0
demand25,truck27,386.7696144909235,0
demand25,truck28,314.9544880405905,0
demand25,truck30,177.4946723825768,40
demand25,truck31,91.12585159740021,65
demand25,truck34,190.1938844061477,36
demand25,truck35,234.89510910251087,21
demand25,truck36,257.97917660480533,14
demand25,truck37,339.05678596774857,0
demand25,truck41,420.6786810506213,0
demand25,truck42,341.4199045871942,0
demand25,truck43,367.0078594677115,0
demand25,truck50,611.1105001626561,0
demand25,truck52,323.64749716389156,0
demand25,truck53,349.74635233623246,0
demand25,truck44,222.25642159685557,25
demand25,truck47,209.33264218782574,29
demand25,truck56,134.64496076180777,54
demand26,truck3,479.96266000271584,0
demand26,truck7,554.99449624729,0
demand26,truck12,469.045659418943,0
demand26,truck13,476.2107643063465,0
demand26,truck14,427.862082671063,0
demand26,truck16,270.85976174659186,8
demand26,truck17,254.9522198614714,12
demand26,truck19,215.695122424079,23
demand26,truck20,240.78787843175016,16
demand26,truck21,291.76398238379267,2
demand26,truck27,329.83396675539467,0
demand26,truck28,258.01884030506164,12
demand26,truck30,120.55902464704793,49
demand26,truck31,83.27209494923906,55
demand26,truck34,164.3169479785677,37
demand26,truck35,209.01817267493087,25
demand26,truck36,232.1022401772253,19
demand26,truck37,313.17984954016856,0
demand26,truck41,396.2261406775034,0
demand26,truck42,316.96736421407627,0
demand26,truck43,342.5553190945936,0
demand26,truck50,585.8061395774292,0
demand26,truck52,266.7118494283627,9
demand26,truck53,292.8107046007036,2
demand26,truck44,165.32077386132673,37
demand26,truck47,152.3969944522969,41
demand26,truck56,126.79120411364661,48
demand29,truck3,536.3148635376392,0
demand29,truck7,347.29228804635073,0
demand29,truck12,396.8593025455659,0
demand29,truck13,268.5085561054072,2
demand29,truck14,220.15987447012367,6
demand29,truck16,313.5438009160794,0
demand29,truck17,332.43124309093093,0
demand29,truck19,436.9353748263134,0
demand29,truck20,475.6665799635584,0
demand29,truck21,485.43025241905104,0
demand29,truck27,125.85027417919942,13
demand29,truck28,184.50885571059803,9
demand29,truck30,326.51180894944395,0
demand29,truck31,410.9879240644037,0
demand29,truck34,349.54622077742886,0
demand29,truck35,304.1655011451083,0
demand29,truck36,326.29224949591986,0
demand29,truck37,250.19490571417677,4
demand29,truck41,333.27726364300946,0
demand29,truck42,411.1573735327708,0
demand29,truck43,436.7453284132881,0
demand29,truck50,329.96699481445944,0
demand29,truck52,226.83071360501594,5
demand29,truck53,233.94812493965546,5
demand29,truck44,306.53505400002325,0
demand29,truck47,293.6112745909934,0
demand29,truck56,412.007661618672,0
demand31,truck3,554.5615393558023,0
demand31,truck7,365.53896386451396,0
demand31,truck12,415.10597836372915,0
demand31,truck13,286.7552319235704,3
demand31,truck14,238.40655028828687,15
demand31,truck16,331.79047673424265,0
demand31,truck17,350.67791890909416,0
demand31,truck19,455.18205064447665,0
demand31,truck20,493.9132557817216,0
demand31,truck21,503.67692823721427,0
demand31,truck27,144.0969499973626,39
demand31,truck28,202.75553152876122,24
demand31,truck30,344.7584847676071,0
demand31,truck31,429.2345998825669,0
demand31,truck34,333.47347738113666,0
demand31,truck35,288.0927577488161,3
demand31,truck36,266.73026342780577,8
demand31,truck37,190.6329196460627,27
demand31,truck41,273.690805091247,7
demand31,truck42,351.5953874646567,0
demand31,truck43,377.183342345174,0
demand31,truck50,270.0269882007645,7
demand31,truck52,245.07738942317917,14
demand31,truck53,252.19480075781868,12
demand31,truck44,324.7817298181864,0
demand31,truck47,311.85795040915656,0
demand31,truck56,430.25433743683516,0
demand32,truck3,614.6159818336943,0
demand32,truck7,429.0990476635077,0
demand32,truck12,478.6660621627228,0
demand32,truck13,350.31531572256415,0
demand32,truck14,301.9666340872806,0
demand32,truck16,392.83938409987024,0
demand32,truck17,376.9318422147498,0
demand32,truck19,481.4359739501323,0
demand32,truck20,506.7696781513573,0
demand32,truck21,557.504833909846,0
demand32,truck27,207.6570337963564,7
demand32,truck28,165.2741979251799,10
demand32,truck30,296.752110395554,0
demand32,truck31,350.1695142025649,0
demand32,truck34,247.45182466067232,4
demand32,truck35,202.07110502835184,7
demand32,truck36,180.70861070734145,9
demand32,truck37,104.61126692559839,15
demand32,truck41,187.69362485443105,8
demand32,truck42,265.5737347441924,3
demand32,truck43,291.16168962470977,1
demand32,truck50,285.89627032553324,1
demand32,truck52,308.63747322217296,0
demand32,truck53,315.7548845568124,0
demand32,truck44,287.3003962146051,1
demand32,truck47,274.3766168055752,2
demand32,truck56,392.7730038332538,0
demand33,truck3,552.6839719777375,0
demand33,truck7,458.1303038992958,0
demand33,truck12,478.47156393595293,0
demand33,truck13,379.3465719583523,0
demand33,truck14,330.99789032306876,0
demand33,truck16,330.90737424391335,0
demand33,truck17,314.9998323587929,0
demand33,truck19,419.5039640941754,0
demand33,truck20,444.8376682954005,0
demand33,truck21,495.57282405388906,0
demand33,truck27,175.15731451955608,28
demand33,truck28,103.34218806922301,44
demand33,truck30,245.34514130806897,12
demand33,truck31,329.82125642302873,0
demand33,truck34,240.06173952533962,13
demand33,truck35,194.6810198930191,24
demand33,truck36,173.31852557200872,29
demand33,truck37,97.22118179026566,45
demand33,truck41,180.30353971909832,27
demand33,truck42,258.1836496088597,9
demand33,truck43,283.771604489377,4
demand33,truck50,369.84747182752636,0
demand33,truck52,276.13775394537265,5
demand33,truck53,302.23660911771356,0
demand33,truck44,225.36838635864822,17
demand33,truck47,212.4446069496184,20
demand33,truck56,330.840993977297,0
demand34,truck3,489.75603004884425,0
demand34,truck7,552.1141668157181,0
demand34,truck12,466.1653299873711,0
demand34,truck13,473.3304348747746,0
demand34,truck14,424.98175323949107,0
demand34,truck16,267.97943231501995,10
demand34,truck17,252.0718904298995,14
demand34,truck19,245.11926199444355,16
demand34,truck20,270.2120180021147,9
demand34,truck21,321.1881219541572,0
demand34,truck27,306.2301258202879,0
demand34,truck28,234.41499936995487,20
demand34,truck30,117.67869521547604,55
demand34,truck31,112.69623451960362,56
demand34,truck34,68.37840948059437,60
demand34,truck35,113.07963417695751,56
demand34,truck36,136.16370167925194,49
demand34,truck37,217.24131104219524,25
demand34,truck41,300.28760217953004,0
demand34,truck42,221.02882571610292,24
demand34,truck43,246.61678059662023,16
demand34,truck50,489.86760107945594,0
demand34,truck52,263.8315199967908,11
demand34,truck53,289.9303751691317,3
demand34,truck44,162.44044442975482,41
demand34,truck47,149.516665020725,45
demand34,truck56,156.21534368401117,43
demand35,truck3,480.0293247293948,0
demand35,truck7,604.1430520613367,0
demand35,truck12,518.1942152329896,0
demand35,truck13,525.3593201203931,0
demand35,truck14,477.01063848510955,0
demand35,truck16,320.00831756063843,0
demand35,truck17,304.100775675518,0
demand35,truck19,215.7617871507579,19
demand35,truck20,240.8545431584291,13
demand35,truck21,291.8306471104716,2
demand35,truck27,363.87038910940424,0
demand35,truck28,292.0552626590712,2
demand35,truck30,169.70758046109455,29
demand35,truck31,83.33875967591797,45
demand35,truck34,126.0186727697107,39
demand35,truck35,170.71989746607386,29
demand35,truck36,193.8039649683683,24
demand35,truck37,274.8815743313116,6
demand35,truck41,356.50346941418434,0
demand35,truck42,277.2446929507572,5
demand35,truck43,302.8326478312745,0
demand35,truck50,546.9352885262191,0
demand35,truck52,315.8604052424093,0
demand35,truck53,341.9592604147502,0
demand35,truck44,214.4693296753733,19
demand35,truck47,201.54555026634347,22
demand35,truck56,126.85786884032552,39
demand37,truck3,604.985643408853,0
demand37,truck7,667.2730713659521,0
demand37,truck12,581.39494334738,0
demand37,truck13,588.4893394250086,0
demand37,truck14,540.140657789725,0
demand37,truck16,383.20904567502896,0
demand37,truck17,367.3015037899085,0
demand37,truck19,397.89762719147274,0
demand37,truck20,422.9903831991439,0
demand37,truck21,473.9664871511864,0
demand37,truck27,384.3000819862123,0
demand37,truck28,312.4849555358793,0
demand37,truck30,283.1977966174711,2
demand37,truck31,265.47459971663284,3
demand37,truck34,233.89751088258947,7
demand37,truck35,192.1069094943649,11
demand37,truck36,170.74441517335453,13
demand37,truck37,251.82202453629782,5
demand37,truck41,174.72116322833756,13
demand37,truck42,95.4623867649104,20
demand37,truck43,121.05034164542775,18
demand37,truck50,365.15298234037243,0
demand37,truck52,379.0611333567998,0
demand37,truck53,405.1599885291407,0
demand37,truck44,277.6700577897638,2
demand37,truck47,264.74627838073394,4
demand37,truck56,308.9937088810404,0
demand38,truck3,570.4557076924553,0
demand38,truck7,642.7950139704211,0
demand38,truck12,556.8461771420741,0
demand38,truck13,564.0112820294776,0
demand38,truck14,515.662600394194,0
demand38,truck16,358.6602794697229,0
demand38,truck17,342.75273758460247,0
demand38,truck19,306.18817011381867,0
demand38,truck20,331.2809261214898,0
demand38,truck21,382.25703007353235,0
demand38,truck27,396.91097297499084,0
demand38,truck28,325.0958465246578,0
demand38,truck30,208.359542370179,25
demand38,truck31,173.76514263897872,35
demand38,truck34,159.05925663529732,39
demand38,truck35,203.7604813316605,26
demand38,truck36,226.84454883395492,20
demand38,truck37,307.9221581968982,0
demand38,truck41,259.191687400749,11
demand38,truck42,179.9329109373219,33
demand38,truck43,205.52086581783922,26
demand38,truck50,449.62350651278393,0
demand38,truck52,354.5123671514938,0
demand38,truck53,380.6112223238347,0
demand38,truck44,253.1212915844578,13
demand38,truck47,240.19751217542796,16
demand38,truck56,217.28425180338627,23
demand41,truck3,663.3079370885999,0
demand41,truck7,549.2184381806461,0
demand41,truck12,589.0955290468153,0
demand41,truck13,470.4347062397025,0
demand41,truck14,422.086024604419,0
demand41,truck16,441.5313393547758,0
demand41,truck17,425.62379746965536,0
demand41,truck19,529.8240340863505,0
demand41,truck20,554.9167900940216,0
demand41,truck21,605.8928940460643,0
demand41,truck27,285.78127963041845,5
demand41,truck28,213.96615318008543,32
demand41,truck30,345.40799885896166,0
demand41,truck31,397.4010066115106,0
demand41,truck34,296.10771312408,1
demand41,truck35,250.72699349175952,18
demand41,truck36,229.36449917074913,26
demand41,truck37,153.30322218050392,55
demand41,truck41,75.54628098877699,75
demand41,truck42,154.082470762305,55
demand41,truck43,179.67042564282232,45
demand41,truck50,255.42041644034944,17
demand41,truck52,386.76171905623505,0
demand41,truck53,412.86057422857596,0
demand41,truck44,335.99235146951065,0
demand41,truck47,323.0685720604808,0
demand41,truck56,440.92011577591813,0
demand44,truck3,678.2019331820572,0
demand44,truck7,525.5905463822193,0
demand44,truck12,575.1575608814345,0
demand44,truck13,446.80681444127566,0
demand44,truck14,398.45813280599214,0
demand44,truck16,456.4253354482331,0
demand44,truck17,440.51779356311266,0
demand44,truck19,544.7180301798078,0
demand44,truck20,569.810786187479,0
demand44,truck21,620.7868901395216,0
demand44,truck27,300.67527572387576,0
demand44,truck28,228.86014927354273,21
demand44,truck30,360.301994952419,0
demand44,truck31,412.29500270496794,0
demand44,truck34,311.0017092175374,0
demand44,truck35,265.6209895852168,10
demand44,truck36,244.25849526420646,17
demand44,truck37,168.19721827396123,40
demand44,truck41,90.4402770822343,60
demand44,truck42,168.97646685576234,39
demand44,truck43,194.56442173627966,32
demand44,truck50,231.79252464192254,20
demand44,truck52,401.65571514969236,0
demand44,truck53,412.24638327552384,0
demand44,truck44,350.88634756296796,0
demand44,truck47,337.9625681539381,0
demand44,truck56,455.8141118693755,0
demand45,truck3,621.6185379655412,0
demand45,truck7,432.59596247425293,0
demand45,truck12,482.16297697346806,0
demand45,truck13,353.8122305333094,0
demand45,truck14,305.46354889802586,0
demand45,truck16,398.8474753439816,0
demand45,truck17,417.73491751883313,0
demand45,truck19,522.2390492542156,0
demand45,truck20,560.9702543914607,0
demand45,truck21,570.7339268469532,0
demand45,truck27,211.15394860710163,33
demand45,truck28,269.8125301385002,11
demand45,truck30,402.13996005153234,0
demand45,truck31,455.5573638585433,0
demand45,truck34,352.8396743166507,0
demand45,truck35,307.45895468433014,0
demand45,truck36,286.0964603633198,5
demand45,truck37,209.9991165815767,34
demand45,truck41,204.1967199017939,36
demand45,truck42,282.7329096753219,6
demand45,truck43,308.3208645558392,0
