demand_node_index,truck_node_index,distance,scaled_demand
demand28,truck40,224.3818200614716,5
demand28,truck53,190.0308563904217,7
demand28,truck54,289.48830313963964,1
demand28,truck47,283.5106757322875,1
demand29,truck2,432.504737292129,0
demand29,truck3,536.3148635376392,0
demand29,truck7,347.29228804635073,0
demand29,truck8,301.18959978072115,0
demand29,truck9,372.9645109938239,0
demand29,truck10,456.48586017248743,0
demand29,truck11,494.39469526126805,0
demand29,truck12,396.8593025455659,0
demand29,truck13,268.5085561054072,6
demand29,truck14,220.15987447012367,14
demand29,truck15,296.31376143492633,1
demand29,truck16,313.5438009160794,0
demand29,truck17,332.43124309093093,0
demand29,truck19,436.9353748263134,0
demand29,truck22,419.30960095884285,0
demand29,truck25,158.0329629161108,26
demand29,truck27,125.85027417919942,31
demand29,truck28,184.50885571059803,21
demand29,truck38,154.38941638156572,26
demand29,truck40,234.48241892017745,12
demand29,truck53,233.94812493965546,12
demand29,truck54,299.5889019983455,0
demand29,truck47,293.6112745909934,1
demand30,truck2,486.0012000085552,0
demand30,truck3,589.8113262540653,0
demand30,truck7,400.78875076277694,0
demand30,truck8,354.6860624971473,0
demand30,truck9,426.4609737102501,0
demand30,truck10,509.98232288891364,0
demand30,truck11,547.8911579776942,0
demand30,truck12,450.35576526199213,0
demand30,truck13,322.0050188218334,0
demand30,truck14,273.6563371865499,3
demand30,truck15,349.81022415135254,0
demand30,truck16,367.0402636325056,0
demand30,truck17,385.92770580735714,0
demand30,truck19,490.43183754273963,0
demand30,truck22,472.80606367526906,0
demand30,truck25,82.93124096864916,23
demand30,truck27,179.34673689562564,14
demand30,truck28,238.00531842702424,7
demand30,truck38,207.88587909799193,11
demand30,truck40,287.9788816366037,1
demand30,truck53,287.44458765608164,1
demand30,truck54,353.0853647147717,0
demand30,truck47,347.1077373074196,0
demand31,truck2,450.7514131102922,0
demand31,truck3,554.5615393558023,0
demand31,truck7,365.53896386451396,0
demand31,truck8,319.4362755988843,0
demand31,truck9,391.2111868119871,0
demand31,truck10,474.73253599065066,0
demand31,truck11,512.6413710794312,0
demand31,truck12,415.10597836372915,0
demand31,truck13,286.7552319235704,1
demand31,truck14,238.40655028828687,5
demand31,truck15,314.56043725308956,0
demand31,truck16,331.79047673424265,0
demand31,truck17,350.67791890909416,0
demand31,truck19,455.18205064447665,0
demand31,truck22,437.5562767770061,0
demand31,truck25,225.42042933504905,6
demand31,truck27,144.0969499973626,12
demand31,truck28,202.75553152876122,8
demand31,truck38,94.44940976787078,16
demand31,truck40,174.54241230648253,10
demand31,truck53,252.19480075781868,4
demand31,truck54,317.8355778165087,0
demand31,truck47,311.85795040915656,0
demand32,truck2,514.3114969092859,0
demand32,truck3,614.6159818336943,0
demand32,truck7,429.0990476635077,0
demand32,truck8,382.99635939787805,0
demand32,truck9,454.7712706109808,0
demand32,truck10,529.6315804016452,0
demand32,truck11,567.5404154904259,0
demand32,truck12,478.6660621627228,0
demand32,truck13,350.31531572256415,0
demand32,truck14,301.9666340872806,0
demand32,truck15,378.1205210520833,0
demand32,truck16,392.83938409987024,0
demand32,truck17,376.9318422147498,0
demand32,truck19,481.4359739501323,0
demand32,truck22,492.45532118800077,0
demand32,truck25,288.98051313404284,2
demand32,truck27,207.6570337963564,20
demand32,truck28,165.2741979251799,30
demand32,truck38,110.31869189263952,42
demand32,truck40,190.41169443125125,24
demand32,truck53,315.7548845568124,0
demand32,truck54,316.07816787499604,0
demand32,truck47,274.3766168055752,6
demand45,truck2,517.8084117200311,0
demand45,truck3,621.6185379655412,0
demand45,truck7,432.59596247425293,0
demand45,truck8,386.4932742086233,0
demand45,truck9,458.26818542172606,0
demand45,truck10,541.7895346003896,0
demand45,truck11,579.6983696891702,0
demand45,truck12,482.16297697346806,0
demand45,truck13,353.8122305333094,0
demand45,truck14,305.46354889802586,0
demand45,truck15,381.61743586282853,0
demand45,truck16,398.8474753439816,0
demand45,truck17,417.73491751883313,0
demand45,truck19,522.2390492542156,0
demand45,truck22,504.61327538674504,0
demand45,truck25,292.4774279447881,1
demand45,truck27,211.15394860710163,12
demand45,truck28,269.8125301385002,4
demand45,truck38,113.81560670338476,25
demand45,truck40,105.04832711702946,26
demand45,truck53,319.2517993675576,0
demand45,truck54,384.8925764262477,0
demand45,truck47,378.9149490188956,0
demand46,truck2,499.3922493907777,0
demand46,truck3,603.2023756362878,0
demand46,truck7,414.17980014499943,0
demand46,truck8,368.0771118793698,0
demand46,truck9,439.85202309247256,0
demand46,truck10,523.3733722711361,0
demand46,truck11,561.2822073599166,0
demand46,truck12,463.7468146442146,0
demand46,truck13,335.3960682040559,0
demand46,truck14,287.04738656877237,0
demand46,truck15,363.20127353357503,0
demand46,truck16,380.43131301472806,0
demand46,truck17,399.3187551895796,0
demand46,truck19,503.82288692496206,0
demand46,truck22,486.1971130574915,0
demand46,truck25,274.0612656155345,0
demand46,truck27,192.7377862778481,2
demand46,truck28,251.39636780924673,1
demand46,truck38,95.39944437413124,3
demand46,truck40,103.68539063020697,3
demand46,truck53,300.8356370383041,0
demand46,truck54,366.4764140969941,0
demand46,truck47,360.4987866896421,0
demand50,truck2,340.37314666538936,0
demand50,truck3,417.0334499277665,0
demand50,truck7,390.67654874717334,0
demand50,truck8,344.5738604815437,0
demand50,truck9,268.0853144698306,3
demand50,truck10,332.0490484957174,0
demand50,truck11,369.957883584498,0
demand50,truck12,304.7277119188263,0
demand50,truck13,311.8928168062298,0
demand50,truck14,263.5441351709463,3
demand50,truck15,190.85839359585782,9
demand50,truck16,189.10698923930937,9
demand50,truck17,207.99443141416089,7
demand50,truck19,312.4985631495434,0
demand50,truck22,294.8727892820728,0
demand50,truck25,273.0488668572003,2
demand50,truck27,130.19441200692552,14
demand50,truck28,188.85299353832414,9
demand50,truck38,220.2645297218802,6
demand50,truck40,300.35753226049195,0
demand50,truck53,128.49275710058686,14
demand50,truck54,175.15209032157546,10
demand50,truck47,222.26787419026206,6
demand51,truck2,327.09100742383066,0
demand51,truck3,239.2762210446532,2
demand51,truck7,379.5926709865223,0
demand51,truck8,331.53922202947933,0
demand51,truck9,254.80317522827193,1
demand51,truck10,154.29181961260412,4
demand51,truck11,192.2006547013847,3
demand51,truck12,291.4455726772676,0
demand51,truck13,325.95780302458144,0
demand51,truck14,277.6091213892979,1
demand51,truck15,204.92337981420948,2
demand51,truck16,119.73440370193367,5
demand51,truck17,103.82686181681323,5
demand51,truck19,132.53971055649282,4
demand51,truck22,117.11556039895956,5
demand51,truck25,464.34788360084593,0
demand51,truck27,321.49342875057107,0
demand51,truck28,313.41355920947495,0
demand51,truck38,411.56354646552575,0
demand51,truck40,491.6565490041375,0
demand51,truck53,231.37675531984135,2
demand51,truck54,160.67592948802363,3
demand51,truck47,207.79171335671023,2
demand52,truck2,140.60944436316976,4
demand52,truck3,244.41957060867995,1
demand52,truck7,150.84853049012847,4
demand52,truck8,102.79508153308551,5
demand52,truck9,68.32161216761105,5
demand52,truck10,169.12407080270054,3
demand52,truck11,206.71074120576355,2
demand52,truck12,104.96400961660672,5
demand52,truck13,223.9056240224428,2
demand52,truck14,175.6802401758857,3
demand52,truck15,146.717616758321,4
demand52,truck16,226.79753161884724,2
demand52,truck17,245.68497379369876,1
demand52,truck19,349.2854774645727,0
demand52,truck22,206.49920128310364,2
demand52,truck25,398.0051114573708,0
demand52,truck27,344.82976783583587,0
demand52,truck28,403.4883493672345,0
demand52,truck38,373.36891003820216,0
demand52,truck40,453.461912576814,0
demand52,truck53,199.68496941598005,3
demand52,truck54,301.6616447020161,0
demand52,truck47,348.77742857070274,0
demand53,truck2,154.3069811037367,12
demand53,truck3,201.92821564731264,8
demand53,truck7,206.8086446664283,8
demand53,truck8,158.75519570938536,12
demand53,truck9,82.01914890817794,17
demand53,truck10,116.94381421526356,16
demand53,truck11,154.85264930404415,12
demand53,truck12,118.66154635717362,15
demand53,truck13,279.86573819874263,2
demand53,truck14,231.64035435218554,6
demand53,truck15,160.4151534988879,12
demand53,truck16,240.49506835941418,5
demand53,truck17,259.3825105342657,3
demand53,truck19,297.1052208771357,0
demand53,truck22,154.31894469566666,12
demand53,truck25,453.9652256336707,0
demand53,truck27,358.8165216523241,0
demand53,truck28,417.47510318372275,0
demand53,truck38,429.32902421450206,0
demand53,truck40,509.4220267531138,0
demand53,truck53,213.38250615654695,7
demand53,truck54,315.359181442583,0
demand53,truck47,362.47496531126967,0
