demand_node_index,truck_node_index,distance,scaled_demand
demand23,truck21,155.90613511389634,29
demand23,truck27,399.87852304333546,0
demand23,truck28,331.95596002962174,0
demand23,truck30,236.99551598174736,13
demand23,truck35,293.8141902771083,1
demand23,truck36,316.8982577794028,0
demand23,truck41,480.1795246497919,0
demand23,truck50,665.5262191911838,0
demand23,truck52,283.66299444026487,3
demand23,truck44,212.37334038727465,18
demand23,truck47,226.334114176857,15
demand23,truck56,109.71890557989244,38
demand25,truck3,487.816416650877,0
demand25,truck14,484.7977304065918,0
demand25,truck16,327.7954094821207,0
demand25,truck19,223.54887907224014,10
demand25,truck21,299.6177390319538,0
demand25,truck27,386.7696144909235,0
demand25,truck28,314.9544880405905,0
demand25,truck30,177.4946723825768,15
demand25,truck35,234.89510910251087,8
demand25,truck36,257.97917660480533,5
demand25,truck41,420.6786810506213,0
demand25,truck50,611.1105001626561,0
demand25,truck52,323.64749716389156,0
demand25,truck44,222.25642159685557,10
demand25,truck47,209.33264218782574,11
demand25,truck56,134.64496076180777,21
demand31,truck3,554.5615393558023,0
demand31,truck14,238.40655028828687,12
demand31,truck16,331.79047673424265,0
demand31,truck19,455.18205064447665,0
demand31,truck21,503.67692823721427,0
demand31,truck27,144.0969499973626,31
demand31,truck28,202.75553152876122,19
demand31,truck30,344.7584847676071,0
demand31,truck35,288.0927577488161,2
demand31,truck36,266.73026342780577,7
demand31,truck41,273.690805091247,5
demand31,truck50,270.0269882007645,6
demand31,truck52,245.07738942317917,11
demand31,truck44,324.7817298181864,0
demand31,truck47,311.85795040915656,0
demand31,truck56,430.25433743683516,0
demand32,truck3,614.6159818336943,0
demand32,truck14,301.9666340872806,0
demand32,truck16,392.83938409987024,0
demand32,truck19,481.4359739501323,0
demand32,truck21,557.504833909846,0
demand32,truck27,207.6570337963564,14
demand32,truck28,165.2741979251799,20
demand32,truck30,296.752110395554,0
demand32,truck35,202.07110502835184,15
demand32,truck36,180.70861070734145,18
demand32,truck41,187.69362485443105,17
demand32,truck50,285.89627032553324,2
demand32,truck52,308.63747322217296,0
demand32,truck44,287.3003962146051,2
demand32,truck47,274.3766168055752,4
demand32,truck56,392.7730038332538,0
demand35,truck3,480.0293247293948,0
demand35,truck14,477.01063848510955,0
demand35,truck16,320.00831756063843,0
demand35,truck19,215.7617871507579,6
demand35,truck21,291.8306471104716,1
demand35,truck27,363.87038910940424,0
demand35,truck28,292.0552626590712,1
demand35,truck30,169.70758046109455,10
demand35,truck35,170.71989746607386,10
demand35,truck36,193.8039649683683,8
demand35,truck41,356.50346941418434,0
demand35,truck50,546.9352885262191,0
demand35,truck52,315.8604052424093,0
demand35,truck44,214.4693296753733,6
demand35,truck47,201.54555026634347,7
demand35,truck56,126.85786884032552,13
demand38,truck3,570.4557076924553,0
demand38,truck14,515.662600394194,0
demand38,truck16,358.6602794697229,0
demand38,truck19,306.18817011381867,0
demand38,truck21,382.25703007353235,0
demand38,truck27,396.91097297499084,0
demand38,truck28,325.0958465246578,0
demand38,truck30,208.359542370179,18
demand38,truck35,203.7604813316605,19
demand38,truck36,226.84454883395492,15
demand38,truck41,259.191687400749,8
demand38,truck50,449.62350651278393,0
demand38,truck52,354.5123671514938,0
demand38,truck44,253.1212915844578,9
demand38,truck47,240.19751217542796,12
demand38,truck56,217.28425180338627,17
demand41,truck3,663.3079370885999,0
demand41,truck14,422.086024604419,0
demand41,truck16,441.5313393547758,0
demand41,truck19,529.8240340863505,0
demand41,truck21,605.8928940460643,0
demand41,truck27,285.78127963041845,0
demand41,truck28,213.96615318008543,2
demand41,truck30,345.40799885896166,0
demand41,truck35,250.72699349175952,1
demand41,truck36,229.36449917074913,2
demand41,truck41,75.54628098877699,5
demand41,truck50,255.42041644034944,1
demand41,truck52,386.76171905623505,0
demand41,truck44,335.99235146951065,0
demand41,truck47,323.0685720604808,0
demand41,truck56,440.92011577591813,0
demand49,truck3,565.294832697829,0
demand49,truck14,500.44984707870105,0
demand49,truck16,343.5182349640049,0
demand49,truck19,432.1148248142669,0
demand49,truck21,508.1836847739806,0
demand49,truck27,344.60927127518835,0
demand49,truck28,272.7941448248553,5
demand49,truck30,247.09710415054306,11
demand49,truck35,152.41609878334089,30
demand49,truck36,131.0536044623305,34
demand49,truck41,191.95620206345,22
demand49,truck50,382.3880211754849,0
demand49,truck52,339.37032264577573,0
demand49,truck44,237.97924707873975,12
demand49,truck47,225.0554676697099,15
demand49,truck56,343.45185469738846,0
demand51,truck3,239.2762210446532,9
demand51,truck14,277.6091213892979,3
demand51,truck16,119.73440370193367,27
demand51,truck19,132.53971055649282,25
demand51,truck21,183.23621185916772,18
demand51,truck27,321.49342875057107,0
demand51,truck28,313.41355920947495,0
demand51,truck30,240.6922477151608,9
demand51,truck35,275.2717894569615,4
demand51,truck36,298.355856959256,0
demand51,truck41,462.18196714188633,0
demand51,truck50,587.1411248984194,0
demand51,truck52,205.27790014750036,14
demand51,truck44,193.83093956712787,16
demand51,truck47,207.79171335671023,14
demand51,truck56,222.50498264837424,12
